2 2.177710 0.1875
4 1.771076 0.2812
6 1.429511 0.5188
8 1.338472 0.5938
10 1.152134 0.6188
12 1.057711 0.7188
14 0.856546 0.6875
16 0.764742 0.8125
18 0.619979 0.7875
20 0.676338 0.7875
22 0.544919 0.8187
24 0.522972 0.8250
26 0.508286 0.8187
28 0.491612 0.8562
30 0.471684 0.9125
32 0.535645 0.8438
34 0.420470 0.8812
36 0.336970 0.8750
38 0.385101 0.8688
40 0.590056 0.8438
42 0.460662 0.8688
44 0.365839 0.8688
46 0.293608 0.9187
48 0.358608 0.9062
50 0.278499 0.9187
52 0.291310 0.9313
54 0.195675 0.9563
56 0.224618 0.9125
58 0.229609 0.9313
60 0.340058 0.8938
62 0.416484 0.9125
64 0.247800 0.9250
66 0.174752 0.9625
68 0.205078 0.9437
70 0.155604 0.9563
72 0.259652 0.9313
74 0.241007 0.9313
76 0.131206 0.9688
78 0.301776 0.9313
80 0.136387 0.9688
82 0.163997 0.9563
84 0.166633 0.9625
86 0.186635 0.9313
88 0.196158 0.9250
90 0.225343 0.9313
92 0.287406 0.8750
94 0.196168 0.9437
96 0.185567 0.9500
98 0.224327 0.9313
100 0.124911 0.9688
102 0.199907 0.9250
104 0.187079 0.9500
106 0.249409 0.9187
108 0.151617 0.9563
110 0.193449 0.9500
112 0.176876 0.9563
114 0.192514 0.9375
116 0.203478 0.9375
118 0.184375 0.9375
120 0.169354 0.9313
122 0.184693 0.9500
124 0.059839 0.9875
126 0.078753 0.9688
128 0.090062 0.9812
130 0.068669 0.9812
132 0.128332 0.9688
134 0.017115 1.0000
136 0.023154 1.0000
138 0.089406 0.9750
140 0.044360 0.9875
142 0.026908 0.9938
144 0.084319 0.9750
146 0.091380 0.9688
148 0.034640 0.9875
150 0.085894 0.9812
152 0.050915 0.9875
154 0.044307 0.9875
156 0.013216 1.0000
158 0.025480 1.0000
160 0.037240 0.9938
162 0.048154 0.9875
164 0.026625 0.9875
166 0.071706 0.9875
168 0.034017 0.9938
170 0.052455 0.9875
172 0.047724 0.9875
174 0.072234 0.9812
176 0.013256 1.0000
178 0.020887 1.0000
180 0.037600 1.0000
182 0.046440 0.9938
184 0.027385 0.9875
186 0.087631 0.9812
188 0.025241 0.9938
190 0.008983 1.0000
192 0.053361 0.9750
194 0.030983 0.9875
196 0.009147 1.0000
198 0.036102 0.9938
200 0.011871 1.0000
202 0.013153 1.0000
204 0.029807 0.9938
206 0.051603 0.9938
208 0.022127 0.9938
210 0.034444 0.9812
212 0.007514 1.0000
214 0.043598 0.9938
216 0.022875 0.9938
218 0.029030 0.9938
220 0.064412 0.9750
222 0.065796 0.9812
224 0.033757 0.9812
226 0.056216 0.9812
228 0.047734 0.9812
230 0.033956 0.9875
232 0.056639 0.9812
234 0.049587 0.9812
236 0.035243 0.9938
238 0.110685 0.9812
240 0.074432 0.9750
242 0.032071 1.0000
244 0.025186 0.9938
246 0.054301 0.9750
248 0.018663 0.9938
250 0.005666 1.0000
252 0.002671 1.0000
254 0.019576 0.9938
256 0.005218 1.0000
258 0.017627 0.9938
260 0.005316 1.0000
262 0.003484 1.0000
264 0.004543 1.0000
266 0.003433 1.0000
268 0.003703 1.0000
270 0.003921 1.0000
272 0.004071 1.0000
274 0.002010 1.0000
276 0.015630 0.9938
278 0.016415 0.9938
280 0.003128 1.0000
282 0.001716 1.0000
284 0.007718 1.0000
286 0.001434 1.0000
288 0.001486 1.0000
290 0.003012 1.0000
292 0.002208 1.0000
294 0.001744 1.0000
296 0.002704 1.0000
298 0.001450 1.0000
300 0.005441 1.0000
302 0.008334 0.9938
304 0.001531 1.0000
306 0.006082 1.0000
308 0.005676 1.0000
310 0.004162 1.0000
312 0.006801 1.0000
314 0.001866 1.0000
316 0.001879 1.0000
318 0.002993 1.0000
320 0.002285 1.0000
322 0.003145 1.0000
324 0.008428 1.0000
326 0.001344 1.0000
328 0.003326 1.0000
330 0.004218 1.0000
332 0.002940 1.0000
334 0.001514 1.0000
336 0.004993 1.0000
338 0.010995 0.9938
340 0.003011 1.0000
342 0.002385 1.0000
344 0.003342 1.0000
346 0.001728 1.0000
348 0.015332 0.9938
350 0.002483 1.0000
352 0.003232 1.0000
354 0.001833 1.0000
356 0.001159 1.0000
358 0.000641 1.0000
360 0.000932 1.0000
362 0.001719 1.0000
364 0.002361 1.0000
366 0.001533 1.0000
368 0.000670 1.0000
370 0.000801 1.0000
372 0.031758 0.9938
374 0.000714 1.0000
376 0.001146 1.0000
378 0.000829 1.0000
380 0.002377 1.0000
382 0.001960 1.0000
384 0.001680 1.0000
386 0.001477 1.0000
388 0.000705 1.0000
390 0.000697 1.0000
392 0.000618 1.0000
394 0.000861 1.0000
396 0.000968 1.0000
398 0.000666 1.0000
400 0.017265 0.9938
402 0.000676 1.0000
404 0.000709 1.0000
406 0.001048 1.0000
408 0.001414 1.0000
410 0.015879 0.9938
412 0.002701 1.0000
414 0.001440 1.0000
416 0.000802 1.0000
418 0.000715 1.0000
420 0.000813 1.0000
422 0.000856 1.0000
424 0.014092 0.9938
426 0.000769 1.0000
428 0.000603 1.0000
430 0.000687 1.0000
432 0.000619 1.0000
434 0.001089 1.0000
436 0.027755 0.9875
438 0.000305 1.0000
440 0.000796 1.0000
442 0.000680 1.0000
444 0.000578 1.0000
446 0.000599 1.0000
448 0.000447 1.0000
450 0.000519 1.0000
452 0.000590 1.0000
454 0.000576 1.0000
456 0.027562 0.9875
458 0.001335 1.0000
460 0.000862 1.0000
462 0.000627 1.0000
464 0.000312 1.0000
466 0.000913 1.0000
468 0.000893 1.0000
470 0.013964 0.9938
472 0.000617 1.0000
474 0.000609 1.0000
476 0.000513 1.0000
478 0.000289 1.0000
480 0.000699 1.0000
482 0.000623 1.0000
484 0.000493 1.0000
486 0.000490 1.0000
488 0.000862 1.0000
490 0.000337 1.0000
492 0.013834 0.9938
494 0.013993 0.9938
496 0.002227 1.0000
498 0.000456 1.0000
500 0.000471 1.0000
502 0.000517 1.0000
504 0.000405 1.0000
506 0.000464 1.0000
508 0.000436 1.0000
510 0.000502 1.0000
512 0.000533 1.0000
514 0.000426 1.0000
516 0.000332 1.0000
518 0.000397 1.0000
520 0.000375 1.0000
522 0.000527 1.0000
524 0.000571 1.0000
526 0.000459 1.0000
528 0.000330 1.0000
530 0.000342 1.0000
532 0.000316 1.0000
534 0.013922 0.9938
536 0.000535 1.0000
538 0.000471 1.0000
540 0.000309 1.0000
542 0.013642 0.9938
544 0.000383 1.0000
546 0.000379 1.0000
548 0.000370 1.0000
550 0.000554 1.0000
552 0.000426 1.0000
554 0.000246 1.0000
556 0.000236 1.0000
558 0.013757 0.9938
560 0.000360 1.0000
562 0.000589 1.0000
564 0.000579 1.0000
566 0.013572 0.9938
568 0.000303 1.0000
570 0.000327 1.0000
572 0.000354 1.0000
574 0.000318 1.0000
576 0.000377 1.0000
578 0.000436 1.0000
580 0.000273 1.0000
582 0.000358 1.0000
584 0.013502 0.9938
586 0.000288 1.0000
588 0.000262 1.0000
590 0.000360 1.0000
592 0.000288 1.0000
594 0.000352 1.0000
596 0.000305 1.0000
598 0.000318 1.0000
600 0.000385 1.0000
602 0.000315 1.0000
604 0.000370 1.0000
606 0.000434 1.0000
608 0.000381 1.0000
610 0.000293 1.0000
612 0.000311 1.0000
614 0.000283 1.0000
616 0.000298 1.0000
618 0.000345 1.0000
620 0.000259 1.0000
622 0.000315 1.0000
624 0.013474 0.9938
626 0.000325 1.0000
628 0.000213 1.0000
630 0.000340 1.0000
632 0.000243 1.0000
634 0.000323 1.0000
636 0.000236 1.0000
638 0.013394 1.0000
640 0.000187 1.0000
642 0.000277 1.0000
644 0.000244 1.0000
646 0.000309 1.0000
648 0.000234 1.0000
650 0.000326 1.0000
652 0.000235 1.0000
654 0.000264 1.0000
656 0.000277 1.0000
658 0.013355 1.0000
660 0.013368 1.0000
662 0.000133 1.0000
664 0.000219 1.0000
666 0.000225 1.0000
668 0.000227 1.0000
670 0.000180 1.0000
672 0.000176 1.0000
674 0.000304 1.0000
676 0.000196 1.0000
678 0.000242 1.0000
680 0.000420 1.0000
682 0.013371 1.0000
684 0.000260 1.0000
686 0.000163 1.0000
688 0.000343 1.0000
690 0.000168 1.0000
692 0.000308 1.0000
694 0.013257 1.0000
696 0.000318 1.0000
698 0.000264 1.0000
700 0.000349 1.0000
702 0.000238 1.0000
704 0.000324 1.0000
706 0.000365 1.0000
708 0.000306 1.0000
710 0.013268 1.0000
712 0.000291 1.0000
714 0.000267 1.0000
716 0.000214 1.0000
718 0.000206 1.0000
720 0.000301 1.0000
722 0.000244 1.0000
724 0.000334 1.0000
726 0.000206 1.0000
728 0.000284 1.0000
730 0.000348 1.0000
732 0.000253 1.0000
734 0.000214 1.0000
736 0.013205 1.0000
738 0.000229 1.0000
740 0.013172 1.0000
742 0.000313 1.0000
744 0.000231 1.0000
746 0.000222 1.0000
748 0.000256 1.0000
750 0.000296 1.0000
752 0.000226 1.0000
754 0.000138 1.0000
756 0.000260 1.0000
758 0.000230 1.0000
760 0.000194 1.0000
762 0.000143 1.0000
764 0.000138 1.0000
766 0.000199 1.0000
768 0.000168 1.0000
770 0.013053 1.0000
772 0.000310 1.0000
774 0.000201 1.0000
776 0.000146 1.0000
778 0.000195 1.0000
780 0.000182 1.0000
782 0.000142 1.0000
784 0.000227 1.0000
786 0.000217 1.0000
788 0.000169 1.0000
790 0.000281 1.0000
792 0.000213 1.0000
794 0.000203 1.0000
796 0.000181 1.0000
798 0.012960 1.0000
800 0.000168 1.0000
802 0.000182 1.0000
804 0.000169 1.0000
806 0.000318 1.0000
808 0.012951 1.0000
810 0.012920 1.0000
812 0.000187 1.0000
814 0.000144 1.0000
816 0.000240 1.0000
818 0.000191 1.0000
820 0.000207 1.0000
822 0.000141 1.0000
824 0.000222 1.0000
826 0.012874 1.0000
