2 2.182980 0.0813
4 2.172265 0.1500
6 2.176372 0.1625
8 2.180362 0.1562
10 2.165513 0.1500
12 2.173745 0.1437
14 2.165243 0.1562
16 2.166293 0.1562
18 2.162309 0.1625
20 2.167003 0.1625
22 2.166952 0.1562
24 2.165951 0.1688
26 2.157261 0.1938
28 2.156838 0.1875
30 2.155506 0.1812
32 2.160656 0.1750
34 2.153755 0.1812
36 2.164307 0.1812
38 2.157170 0.2250
40 2.157892 0.2375
42 2.163413 0.1688
44 2.154309 0.2437
46 2.150854 0.2437
48 2.145694 0.2437
50 2.143123 0.2562
52 2.149979 0.1875
54 2.147771 0.2375
56 2.147764 0.2125
58 2.143657 0.2062
60 2.143274 0.2188
62 2.147093 0.1562
64 2.143879 0.2812
66 2.139107 0.2313
68 2.139237 0.2812
70 2.130536 0.2562
72 2.131165 0.3063
74 2.136317 0.2562
76 2.146263 0.1688
78 2.143525 0.1313
80 2.145154 0.2125
82 2.127829 0.2938
84 2.132116 0.2000
86 2.112124 0.2938
88 2.136763 0.1562
90 2.117042 0.2500
92 2.126788 0.1938
94 2.115427 0.2125
96 2.123051 0.2062
98 2.122792 0.2125
100 2.118561 0.2125
102 2.137628 0.2375
104 2.117126 0.2375
106 2.115822 0.2313
108 2.118303 0.2250
110 2.115017 0.2500
112 2.119323 0.2000
114 2.112166 0.2750
116 2.098892 0.2437
118 2.113617 0.2062
120 2.096238 0.2562
122 2.109357 0.2250
124 2.104908 0.2313
126 2.112724 0.1812
128 2.093345 0.2313
130 2.126081 0.1500
132 2.115141 0.2062
134 2.096026 0.2812
136 2.109146 0.2250
138 2.104400 0.2375
140 2.106112 0.2625
142 2.100019 0.2500
144 2.099475 0.2750
146 2.109796 0.2188
148 2.113077 0.1938
150 2.092906 0.3187
152 2.085348 0.3250
154 2.101552 0.2437
156 2.084832 0.3250
158 2.084091 0.3563
160 2.112463 0.2938
162 2.083997 0.3250
164 2.103778 0.3000
166 2.072457 0.4313
168 2.075399 0.3625
170 2.093709 0.3563
172 2.075448 0.3312
174 2.081371 0.3312
176 2.082700 0.3438
178 2.083632 0.3250
180 2.089956 0.3688
182 2.059548 0.3375
184 2.075147 0.3125
186 2.069675 0.3312
188 2.069565 0.3125
190 2.082051 0.3125
192 2.067538 0.2875
194 2.078670 0.2812
196 2.079554 0.3063
198 2.053883 0.3375
200 2.072457 0.3125
202 2.071396 0.2938
204 2.067736 0.2875
206 2.062530 0.2313
208 2.067941 0.3187
210 2.065901 0.3125
212 2.089547 0.2500
214 2.067334 0.2812
216 2.051254 0.2875
218 2.066303 0.2687
220 2.081544 0.2437
222 2.049312 0.2687
224 2.061216 0.2750
226 2.062794 0.2687
228 2.053410 0.3063
230 2.054984 0.2687
232 2.045882 0.2938
234 2.046787 0.3438
236 2.059265 0.2313
238 2.073967 0.2313
240 2.018482 0.3312
242 2.063702 0.2625
244 2.042954 0.3250
246 2.032189 0.2687
248 2.037378 0.3563
250 2.054070 0.2875
252 2.013399 0.3750
254 2.043636 0.3125
256 2.039183 0.2750
258 2.058030 0.2687
260 2.021928 0.3125
262 2.047886 0.2125
264 2.066550 0.2188
266 2.046900 0.2875
268 2.035785 0.3063
270 2.052959 0.2250
272 2.024253 0.2938
274 2.009633 0.2875
276 2.044090 0.2188
278 2.011881 0.2875
280 2.063141 0.1938
282 2.017171 0.3000
284 2.052320 0.2562
286 2.035082 0.3125
288 2.067943 0.2375
290 2.020611 0.2437
292 2.035241 0.2188
294 2.027712 0.2687
296 2.023638 0.2562
298 2.014919 0.2875
300 2.038663 0.2625
302 2.024920 0.3187
304 2.022547 0.2687
306 2.039272 0.2375
308 2.028971 0.2875
310 2.059373 0.2062
312 1.965474 0.3688
314 2.024156 0.2562
316 2.024193 0.2812
318 1.977132 0.3250
320 2.039994 0.2437
322 2.042557 0.2500
324 2.009112 0.3125
326 2.001180 0.2687
328 2.012863 0.2750
330 2.005949 0.2750
332 2.017266 0.3000
334 2.014807 0.2687
336 2.014988 0.2938
338 2.004467 0.2625
340 2.024213 0.2625
342 1.991041 0.2625
344 1.999937 0.2875
346 2.060511 0.2250
348 2.016652 0.2687
350 2.046743 0.2313
352 1.995332 0.2812
354 2.032984 0.2500
356 1.995822 0.2750
358 1.994160 0.2750
360 2.050174 0.2250
362 2.023347 0.2188
364 2.003100 0.3000
366 1.992661 0.2625
368 2.004285 0.3000
370 1.995443 0.2750
372 1.966931 0.3625
374 1.998127 0.3063
376 1.996290 0.2687
378 1.998106 0.2750
380 1.984126 0.3125
382 1.991184 0.2750
384 1.994972 0.2437
386 1.959559 0.3250
388 2.017669 0.2250
390 1.968859 0.3187
392 1.988598 0.2375
394 1.996238 0.2875
396 1.973584 0.2562
398 1.981536 0.2750
400 1.995789 0.2562
402 1.939518 0.3187
404 2.017875 0.2313
406 1.994503 0.2375
408 1.997506 0.2313
410 1.983085 0.2812
412 1.969761 0.2562
414 2.008429 0.2625
416 1.979736 0.2562
418 1.975325 0.2750
420 1.987525 0.2750
422 2.003160 0.2437
424 2.011614 0.2938
426 1.998538 0.3063
428 1.958889 0.3000
430 2.030086 0.2125
432 1.941399 0.2812
434 2.030108 0.1875
436 1.960333 0.3250
